,movieId,imdbId,tmdbId
2347,3105,99077,11005
2348,3106,99291,59820
2349,3107,101393,2924
2350,3108,101889,177
2351,3109,88007,38557
2352,3111,87921,13681
2353,3112,90556,34760
2354,3113,146675,9946
2355,3114,120363,863
2356,3115,155711,31582
2357,3117,134154,22267
2358,3120,104114,10411
2359,3125,172396,20024
2360,3127,144715,13787
2361,3129,158371,9684
2362,3130,99165,9586
2363,3132,10040,70801
2364,3134,28950,777
2365,3135,79239,21887
2366,3138,96171,32331
2367,3141,100828,32669
2368,3142,96328,18161
2369,3143,63056,31681
2370,3145,150216,32274
2371,3146,205000,10402
2372,3147,120689,497
2373,3148,124315,1715
2374,3150,141974,42739
2375,3152,67328,25188
2376,3153,51337,15515
2377,3155,166485,1439
2378,3156,182789,2277
2379,3157,164912,10137
2380,3158,162866,10387
2381,3159,120910,49948
2382,3160,175880,334
2383,3161,119079,30237
2384,3162,174204,50116
2385,3163,151568,46435
2386,3165,106455,22213
2387,3167,66892,36492
2388,3168,64276,624
2389,3169,87231,26578
2390,3171,53226,43103
2391,3173,146838,9563
2392,3174,125664,1850
2393,3175,177789,926
2394,3176,134119,1213
2395,3177,195945,10471
2396,3178,174856,10400
2397,3179,145653,10397
2398,3181,120866,12524
2399,3182,192335,28216
2400,3183,174268,36773
2401,3185,120834,10219
2402,3186,172493,3558
2403,3189,156812,17908
2404,3190,134983,10384
2405,3192,169302,48233
2406,3194,70903,10236
2407,3196,46359,632
2408,3197,95897,11851
2409,3198,70511,5924
2410,3200,70290,14886
2411,3201,65724,26617
2412,3203,97162,10493
2413,3204,77269,16241
2414,3206,86859,22160
2415,3208,107659,9644
2416,3210,83929,13342
2417,3211,94924,35119
2418,3213,106364,14919
2419,3214,88707,14040
2420,3217,29606,22692
2421,3219,100318,2990
2422,3221,83851,10831
2423,3223,90366,33078
2424,3224,58625,16672
2425,3225,186975,10472
2426,3230,71935,21489
2427,3235,81748,13005
2428,3238,120662,18681
2429,3240,156639,20468
2430,3241,201840,14521
2431,3243,104187,10406
2432,3244,76095,14741
2433,3246,104797,1883
2434,3247,105417,2005
2435,3248,108147,6279
2436,3249,104389,11087
2437,3250,106246,7305
2438,3251,88683,24735
2439,3252,105323,9475
2440,3253,105793,8872
2441,3254,108525,8873
2442,3255,104694,11287
2443,3256,105112,9869
2444,3257,103855,619
2445,3258,104070,9374
2446,3259,104231,11259
2447,3260,104454,8293
2448,3261,105415,11068
2449,3262,105665,1923
2450,3263,105812,10158
2451,3264,103893,10206
2452,3265,104684,11782
2453,3266,103905,10086
2454,3267,104815,9367
2455,3268,105477,9876
2456,3269,104291,10326
2457,3270,104040,16562
2458,3271,105046,9609
2459,3272,103759,12143
2460,3273,134084,4234
2461,3274,105414,9605
2462,3275,144117,8374
2463,3276,171356,29076
2464,3280,69754,28156
2465,3281,144801,113096
2466,3283,67433,24349
2467,3284,67848,27841
2468,3285,163978,1907
2469,3286,184907,15489
2470,3287,220099,15655
2471,3289,209189,36210
2472,3294,74455,30062
2473,3295,107920,62463
2474,3296,62376,25934
2475,3298,181984,14181
2476,3299,162983,10385
2477,3300,134847,2787
2478,3301,190138,2069
2479,3302,159272,61416
2480,3303,221023,79515
2481,3306,18773,28978
2482,3307,21749,901
2483,3308,87265,25010
2484,3310,12349,10098
2485,3313,84395,33374
2486,3315,43618,127602
2487,3316,184858,2155
2488,3317,185014,11004
2489,3323,194368,20682
2490,3324,186045,25166
2491,3325,156841,1831
2492,3326,181151,10416
2493,3327,218043,14271
2494,3328,165798,4816
2495,3329,94347,19958
2496,3330,55471,28569
2497,3331,85980,2193
2498,3334,40506,11016
2499,3338,97372,20423
2500,3341,42276,24481
2501,3342,86969,11296
2502,3344,56875,28172
2503,3345,62793,57855
2504,3347,86005,14280
2505,3350,55353,29478
2506,3353,218112,73642
2507,3354,183523,2067
2508,3355,142688,622
2509,3357,181530,28463
2510,3358,101698,12186
2511,3359,78902,20283
2512,3360,91217,5693
2513,3361,94812,287
2514,3362,72890,968
2515,3363,69704,838
2516,3364,42208,16958
2517,3365,49730,3114
2518,3368,51411,12501
2519,3370,94731,31618
2520,3372,64110,15873
2521,3374,104057,68427
2522,3378,118043,48213
2523,3379,53137,35412
2524,3384,72251,8333
2525,3385,90274,19259
2526,3386,102138,820
2527,3387,98645,11718
2528,3388,93148,8989
2529,3389,91400,32031
2530,3390,91934,58048
2531,3391,94321,26827
2532,3392,98309,11157
2533,3393,92834,28370
2534,3394,92666,918
2535,3395,93596,61178
2536,3396,79588,11176
2537,3397,82474,14900
2538,3398,87755,11899
2539,3400,108526,18890
2540,3401,88760,19736
2541,3402,90219,123047
2542,3403,81400,24575
2543,3404,46435,16535
2544,3405,51994,10971
2545,3406,43379,23928
2546,3408,195685,462
2547,3409,195714,9532
2548,3410,180181,117259
2549,3412,95800,2383
2550,3414,48316,53879
2551,3415,72443,1396
2552,3417,44517,11570
2553,3418,103074,1541
2554,3420,78718,17443
2555,3421,77975,8469
2556,3422,91939,27995
2557,3423,96054,36739
2558,3424,97216,925
2559,3425,100168,41823
2560,3426,102175,1713
2561,3428,78950,30547
2562,3429,99317,54825
2563,3430,71402,13939
2564,3431,82250,14373
2565,3432,89003,24873
2566,3433,92857,26263
2567,3434,109578,34746
2568,3435,36775,996
2569,3436,101787,9079
2570,3438,100758,1498
2571,3439,103060,1497
2572,3440,108308,1499
2573,3441,87985,1880
2574,3442,90693,33762
2575,3444,92675,11690
2576,3445,77530,29143
2577,3446,113133,35292
2578,3447,28944,36652
2579,3448,93105,801
2580,3449,95238,104301
2581,3450,107050,11520
2582,3451,61735,1879
2583,3452,165929,2085
2584,3453,195778,13539
2585,3454,202402,16222
2586,3455,146516,109479
2587,3456,191043,17078
2588,3459,91142,33516
2589,3461,57261,9960
2590,3462,27977,3082
2591,3466,107091,12187
2592,3467,57163,24748
2593,3468,54997,990
2594,3469,53946,1908
2595,3470,71411,9764
2596,3471,75860,840
2597,3473,74718,42237
2598,3474,117468,26689
2599,3475,43924,25673
2600,3476,99871,2291
2601,3477,112950,13531
2602,3478,93378,16620
2603,3479,89457,526
2604,3480,91445,13346
2605,3481,146882,243
2606,3483,138749,10501
2607,3484,192614,11478
2608,3489,102057,879
2609,3492,17416,85689
2610,3494,65126,17529
2611,3496,95564,118098
2612,3497,85919,1793
2613,3498,77928,11327
2614,3499,100157,1700
2615,3500,104928,54087
2616,3501,89643,34322
2617,3502,107630,41659
2618,3503,69293,593
2619,3504,74958,10774
2620,3505,93640,10083
2621,3506,79640,29786
2622,3507,63374,11356
2623,3508,75029,10747
2624,3510,186151,10559
2625,3511,217756,20697
2626,3512,122459,2621
2627,3513,160797,10479
2628,3514,172632,125709
2629,3515,183503,49721
2630,3516,51406,2006
2631,3519,77572,17339
2632,3521,97940,11305
2633,3524,82031,13665
2634,3525,86927,12309
2635,3526,98067,1552
2636,3527,93773,106
2637,3528,102713,10333
2638,3529,82934,11027
2639,3531,99014,123757
2640,3534,191754,10468
2641,3535,144084,1359
2642,3536,171433,4967
2643,3537,149367,31776
2644,3538,166175,10557
2645,3539,236216,27745
2646,3543,83833,13776
2647,3544,102898,26291
2648,3545,68327,10784
2649,3546,56687,10242
2650,3548,51383,16347
2651,3549,48140,4825
2652,3550,85701,11654
2653,3551,74860,10518
2654,3552,80487,11977
2655,3553,176783,18041
2656,3554,199725,14736
2657,3555,141926,3536
2658,3556,159097,1443
2659,3557,104549,10424
2660,3559,44837,28971
2661,3563,132910,9456
2662,3564,158622,889
2663,3565,198021,10564
2664,3566,189584,15723
2665,3567,180837,19600
2666,3568,162348,125537
2667,3569,154421,452
2668,3571,220100,36234
2669,3572,106521,39283
2670,3573,112634,65460
2671,3574,115834,55667
2672,3576,93185,12476
2673,3577,96324,5241
2674,3578,172495,98
2675,3580,153464,47724
2676,3581,188674,11129
2677,3584,85276,1058
2678,3586,80913,42159
2679,3587,80923,16395
2680,3590,71772,38925
2681,3591,85970,13105
2682,3592,84315,22501
2683,3593,185183,5491
2684,3594,210616,10560
2685,3596,156323,19419
2686,3597,174336,23531
2687,3598,171359,10688
2688,3599,37514,17889
2689,3604,56048,39391
2690,3606,41716,31516
2691,3608,89791,5683
2692,3609,181786,113279
2693,3614,104438,12518
2694,3615,130623,10567
2695,3616,217630,10642
2696,3617,215129,9285
2697,3618,196216,10569
2698,3619,80881,21879
2699,3622,66495,24918
2700,3623,120755,955
2701,3624,184894,8584
2702,3625,207998,47295
2703,3626,154443,11332
2704,3627,55830,16093
2705,3628,34742,29372
2706,3629,15864,962
2707,3632,39631,30588
2708,3633,64757,668
2709,3634,58576,23518
2710,3635,76752,691
2711,3637,89960,44018
2712,3638,79574,698
2713,3639,71807,682
2714,3640,50598,28973
2715,3641,14624,28974
2716,3643,36824,22994
2717,3646,208003,9600
2718,3648,50095,38006
2719,3649,80365,2768
2720,3652,81318,24920
2721,3653,60371,21
2722,3654,54953,10911
2723,3655,70130,10102
2724,3658,62168,26912
2725,3660,98143,26953
2726,3661,100438,26954
2727,3662,102728,26956
2728,3663,107899,26957
2729,3664,110916,26958
2730,3667,95977,80287
2731,3668,63518,6003
2732,3669,105466,23939
2733,3671,71230,11072
2734,3672,71206,23069
2735,3673,92638,21299
2736,3674,76044,38802
2737,3675,47673,13368
2738,3676,74486,985
2739,3677,103767,14002
2740,3678,48347,541
2741,3679,82252,21137
2742,3680,94980,36724
2743,3681,59578,938
2744,3682,70355,10648
2745,3683,86979,11368
2746,3684,97322,10875
2747,3685,89841,2075
2748,3686,99582,1551
2749,3687,95525,22500
2750,3688,84522,10246
2751,3689,86129,19698
2752,3690,89826,23919
2753,3691,86143,18835
2754,3692,90849,26554
2755,3693,90190,15239
2756,3694,98503,28165
2757,3695,98502,28169
2758,3696,91630,15762
2759,3697,100403,169
2760,3698,93894,865
2761,3699,88172,9663
2762,3700,87004,26889
2763,3701,94631,10128
2764,3702,79501,9659
2765,3703,82694,8810
2766,3704,89530,9355
2767,3705,99141,1727
2768,3706,92563,635
2769,3707,91635,10068
2770,3708,87262,11495
2771,3709,105428,11428
2772,3710,94612,10117
2773,3711,105316,35936
2774,3712,102951,25562
2775,3713,100046,51763
2776,3714,94882,73079
2777,3715,92710,38921
2778,3716,93011,35463
2779,3717,187078,9679
2780,3719,182295,51333
2781,3720,145503,17771
2782,3723,99726,10264
2783,3724,77362,31657
2784,3725,82009,29204
2785,3726,74156,17814
2786,3727,93605,11879
2787,3728,102592,21128
2788,3729,67741,482
2789,3730,71360,592
2790,3731,82220,31593
2791,3732,77588,12611
2792,3733,70509,14328
2793,3735,70666,9040
2794,3736,43338,25364
2795,3737,56195,43002
2796,3738,72226,5121
2797,3739,23622,195
2798,3740,90728,6978
2799,3741,69762,3133
2800,3742,15648,643
2801,3743,204175,10571
2802,3744,162650,479
2803,3745,120913,7450
2804,3746,188030,31023
2805,3747,186253,25636
2806,3751,120630,7443
2807,3752,183505,2123
2808,3753,187393,2024
2809,3754,131704,17711
2810,3755,177971,2133
2811,3756,200669,29946
2812,3758,97100,28774
2813,3760,76257,11598
2814,3761,106469,9702
2815,3763,89118,9873
2816,3764,101846,16820
2817,3765,99797,14864
2818,3766,87727,15379
2819,3767,89604,12764
2820,3768,94792,27352
2821,3769,72288,8348
2822,3770,87175,24099
2823,3771,71569,17897
2824,3773,99800,16094
2825,3774,102065,16096
2826,3783,159382,12706
2827,3784,219854,4244
2828,3785,175142,4247
2829,3786,179116,20770
2830,3787,215369,1050
2831,3788,60176,1052
2832,3789,59575,20540
2833,3790,212974,23655
2834,3791,87277,1788
2835,3792,38499,32275
2836,3793,120903,36657
2837,3794,200530,44490
2838,3795,168794,47585
2839,3797,163676,36047
2840,3798,161081,2655
2841,3799,210234,12599
2842,3801,52561,93
2843,3802,104299,9278
2844,3806,64615,18118
2845,3807,76716,11940
2846,3808,54749,24167
2847,3809,103241,10276
2848,3810,105813,19380
2849,3811,80310,13783
2850,3812,68555,11624
2851,3813,77742,15867
2852,3814,73312,11686
2853,3816,89276,29263
2854,3819,92048,11830
2855,3821,144528,12107
2856,3822,144201,10401
2857,3823,171865,32640
2858,3824,174480,10641
2859,3825,200550,6282
2860,3826,164052,9383
2861,3827,186566,5551
2862,3830,206226,27723
2863,3831,195234,2360
2864,3832,57603,28043
2865,3833,52646,33468
2866,3834,80472,21866
2867,3835,106627,33408
2868,3836,65938,11589
2869,3837,95863,15158
2870,3838,110823,16139
2871,3839,138703,16146
2872,3840,95925,26515
2873,3841,99005,11856
2874,3843,86320,13567
2875,3844,98384,10860
2876,3845,49189,8420
2877,3846,85470,18391
2878,3847,71650,20850
2879,3849,38975,27452
2880,3851,251739,38548
2881,3852,234853,20438
2882,3855,204709,46991
2883,3857,163983,10391
2884,3858,173716,14195
2885,3859,233687,15665
2886,3861,191397,10393
2887,3862,199314,18168
2888,3863,209958,8843
2889,3864,188640,10643
2890,3865,236388,23618
2891,3868,95705,37136
2892,3869,102510,37137
2893,3870,32881,23283
2894,3871,46303,3110
2895,3872,53318,14698
2896,3873,59017,11694
2897,3877,88206,9651
2898,3879,160009,11398
2899,3882,204946,1588
2900,3884,198386,19150
2901,3888,209322,41282
2902,3889,144964,12211
2903,3893,171580,10480
2904,3894,190798,80713
2905,3895,204626,10685
2906,3896,202677,1619
2907,3897,181875,786
2908,3898,211938,14805
2909,3899,191037,51179
2910,3900,197384,46119
2911,3901,134630,18074
2912,3906,164212,10562
2913,3908,192731,12212
2914,3909,206420,14629
2915,3910,168629,16
2916,3911,218839,13785
2917,3912,210567,34299
2918,3914,222850,22597
2919,3915,210075,19348
2920,3916,210945,10637
2921,3917,93177,9003
2922,3918,95294,9064
2923,3919,104409,11569
2924,3920,107209,10434
2925,3922,57887,39113
2926,3925,88184,469
2927,3926,55608,2160
2928,3927,60397,2161
2929,3928,40068,3073
2930,3929,32234,911
2931,3930,46876,10973
2932,3932,24184,10787
2933,3933,52969,43109
2934,3937,88024,9507
2935,3938,84695,27475
2936,3939,93996,27764
2937,3940,100639,27767
2938,3941,91990,40760
2939,3942,100663,40446
2940,3943,215545,24664
2941,3945,259974,20455
2942,3946,208988,10461
2943,3947,67128,1485
2944,3948,212338,1597
2945,3949,180093,641
2946,3950,170691,10687
2947,3951,202641,63956
2948,3952,208874,6521
2949,3953,205271,10763
2950,3955,213790,16888
2951,3957,66832,21142
2952,3958,75754,78140
2953,3959,54387,2134
2954,3962,93091,28605
2955,3963,58708,42797
2956,3964,41094,13465
2957,3965,38988,27033
2958,3966,37638,20367
2959,3967,249462,71
2960,3968,230030,1636
2961,3969,223897,10647
2962,3971,81376,13762
2963,3972,111512,12207
2964,3973,229260,11531
2965,3974,192255,24100
2966,3977,160127,4327
2967,3978,146984,4958
2968,3979,185431,9678
2969,3980,203019,11978
2970,3981,199753,8870
2971,3983,203230,14295
2972,3984,66995,681
2973,3985,74452,11372
2974,3986,216216,8452
2975,3987,186894,10862
2976,3988,170016,8871
2977,3989,230591,34045
2978,3990,213203,16340
2979,3991,211181,10481
2980,3992,213847,10867
2981,3993,180073,10876
2982,3994,217869,9741
2983,3996,190332,146
2984,3997,190374,11849
2985,3998,228750,11983
2986,3999,190865,11678
2987,4000,86993,2669
2988,4002,93748,2609
2989,4003,96094,12714
2990,4005,93428,708
2991,4006,92106,1857
2992,4007,94291,10673
2993,4008,96969,2604
2994,4009,96219,10132
2995,4010,88850,11064
2996,4011,208092,107
2997,4012,95927,40820
2998,4014,241303,392
2999,4015,242423,8859
3000,4016,120917,11688
3001,4017,183659,12509
3002,4018,207201,3981
3003,4019,181536,711
3004,4020,219699,2046
3005,4021,247196,5001
3006,4022,162222,8358
3007,4023,218967,5994
3008,4024,200720,25520
3009,4025,212346,1493
3010,4027,190590,134
3011,4029,120202,21991
3012,4030,219653,10577
3013,4031,149624,21355
3014,4032,218182,29122
3015,4033,146309,11973
3016,4034,181865,1900
3017,4035,218378,44853
3018,4036,189998,10873
3019,4037,93223,26719
3020,4039,83564,15739
3021,4040,101757,15413
3022,4041,84434,2623
3023,4042,53580,11209
3024,4043,90670,13715
3025,4046,49233,43258
3026,4047,107007,10655
3028,4052,218817,9989
3029,4053,238948,18828
3030,4054,206275,9816
3031,4055,194218,20637
3032,4056,237572,5955
3033,4061,102388,17474
3034,4062,95690,11191
3035,4063,105165,2613
3036,4064,69897,22021
3037,4065,71517,22048
3038,4066,95348,17006
3039,4067,108451,26333
3040,4068,186589,16723
3041,4069,209475,2018
3042,4074,234805,10499
3043,4077,216800,47943
3044,4078,92545,74340
3045,4079,92546,5709
3046,4080,92605,11215
3047,4081,92608,26477
3048,4082,92618,10937
3049,4083,92641,4639
3050,4084,92644,96
3051,4085,86960,90
3052,4086,92654,11028
3053,4089,92690,19324
3054,4090,92695,19933
3055,4091,92718,12919
3056,4092,92746,15785
3057,4093,92783,31701
3058,4102,92948,17159
3059,4103,92965,10110
3060,4104,92974,18935
3061,4105,83907,764
3062,4109,93036,15658
3063,4110,93044,4918
3064,4111,93073,28368
3065,4113,93093,52780
3066,4115,93186,26156
3067,4116,93200,34101
3068,4117,93209,32054
3069,4121,93260,2614
3070,4123,93278,12704
3071,4124,93300,580
3072,4125,93405,24828
3073,4126,93407,13703
3074,4127,93418,36914
3075,4128,93437,1547
3076,4129,93467,42010
3077,4130,93476,2608
3078,4131,93477,32058
3079,4132,93493,10019
3080,4133,93507,11649
3081,4135,93560,13509
3082,4138,93589,51521
3083,4139,93638,34379
3084,4141,192111,24940
3085,4142,190524,37302
3086,4143,242998,10984
3087,4144,118694,843
3088,4146,120753,318
3089,4147,250478,12806
3090,4148,212985,9740
3091,4149,239948,10878
3092,4152,190861,7093
3093,4153,231775,16300
3094,4154,265632,19405
3095,4155,230838,1921
3096,4156,177650,44412
3097,4157,249893,21620
3098,4158,166276,23685
3099,4159,233142,12138
3100,4160,191636,48217
3101,4161,236493,6073
3102,4164,182000,25208
3103,4166,251031,19513
3104,4167,179626,2749
3105,4168,192071,10050
3106,4171,236447,95682
3107,4174,99073,2302
3108,4175,116447,32686
3109,4178,31742,51802
3110,4180,91836,29492
3111,4181,96223,25447
3112,4184,39190,19490
3113,4187,57251,38805
3114,4189,59245,2428
3115,4190,53793,22013
3116,4191,60086,15598
3117,4193,113026,62127
3118,4194,37800,56137
3119,4195,66740,17965
3120,4197,79781,33250
3121,4198,80421,14460
3122,4200,101764,9594
3123,4202,68617,4986
3124,4203,102005,2453
3125,4204,85868,33676
3126,4205,100140,4587
3127,4207,100232,12773
3128,4210,91474,11454
3129,4211,100486,38718
3130,4212,77413,4192
3131,4214,88000,14052
3132,4215,93857,16889
3133,4217,118540,26580
3134,4218,91860,21309
3135,4219,89208,16263
3136,4220,71771,4985
3137,4221,102517,20704
3138,4223,215750,853
3139,4224,242445,10877
3140,4225,205873,5257
3141,4226,209144,77
3142,4228,125022,10833
3143,4229,239949,20309
3144,4231,244970,12658
3145,4232,227538,10054
3146,4233,246989,10646
3147,4234,236784,2575
3148,4235,245712,55
3149,4236,206187,65075
3150,4237,247380,44379
3151,4238,164334,2043
3152,4239,221027,4133
3153,4240,189192,56715
3154,4241,266860,10991
3155,4242,221889,15940
3156,4243,268200,26791
3157,4246,243155,634
3158,4247,245686,10956
3159,4248,236348,19366
3160,4251,221073,9519
3161,4252,255094,13898
3162,4254,231402,9290
3163,4255,240515,13166
3164,4256,240402,32590
3165,4259,211492,52654
3166,4260,199129,70282
3167,4262,86250,111
3168,4263,55895,32488
3169,4265,132245,10477
3170,4267,203755,2144
3171,4268,141907,24113
3172,4270,209163,1734
3173,4273,240913,4973
3174,4275,85811,849
3175,4276,89504,27223
3176,4278,25913,39266
3177,4280,84917,11307
3178,4282,64940,11163
3179,4284,60429,18691
3180,4285,101912,3784
3181,4289,80539,11936
3182,4290,101902,25221
3183,4291,80319,19494
3184,4292,79638,40842
3185,4293,90098,19357
3186,4294,45464,33743
3187,4296,66011,9062
3188,4297,93713,11174
3189,4298,48021,934
3190,4299,183790,9476
3191,4300,212826,37691
3192,4304,256408,14268
3193,4305,225071,5852
3194,4306,126029,808
3195,4307,206742,49453
3196,4308,203009,824
3197,4310,213149,676
3198,4312,210727,26813
3199,4313,206917,29572
3200,4316,77716,50541
3201,4317,102343,26255
3202,4321,101587,1406
3203,4322,95082,13554
3204,4323,52902,17664
3205,4325,54130,41050
3206,4326,95647,1632
3207,4327,54047,966
3208,4329,53221,301
3209,4333,94142,11896
3210,4334,244316,25538
3211,4337,60934,5923
3212,4338,41996,15497
3213,4339,59885,21876
3214,4340,255798,11090
3215,4342,212815,21056
3216,4343,251075,9397
3217,4344,244244,9705
3218,4345,254099,26475
3219,4347,234288,29937
3220,4349,65528,10364
3221,4350,116344,32458
3222,4351,102685,1089
3223,4353,86508,9967
3224,4354,105699,17494
3225,4355,92272,17465
3226,4356,45810,759
3227,4357,45891,10297
3228,4359,48605,10653
3229,4361,84805,9576
3230,4366,230011,10865
3231,4367,146316,1995
3232,4368,240462,10808
3233,4369,232500,9799
3234,4370,212720,644
3235,4371,255819,16161
3236,4372,250224,10691
3237,4373,258038,10615
3238,4374,212517,47596
3239,4378,203119,11826
3240,4380,203632,9301
3241,4381,243493,11444
3242,4383,228786,60670
3243,4384,246765,55551
3244,4386,239395,10992
3245,4387,271027,2140
3246,4388,257106,4248
3247,4389,245238,17612
3248,4390,249380,3134
3249,4392,99012,8217
3250,4393,94663,22478
3251,4394,58953,26483
3252,4395,52216,24382
3253,4396,82136,11286
3254,4397,87032,11950
3255,4399,58249,36245
3256,4402,59124,26573
3257,4403,53925,23439
3258,4404,16847,10728
3259,4406,56217,11697
3260,4407,91886,6106
3261,4408,93940,22477
3262,4409,105378,19200
3263,4410,91983,11300
3264,4412,69372,28650
3265,4419,47811,43316
3266,4420,46754,34689
3267,4422,69467,10238
3268,4424,65777,4789
3269,4426,48261,18030
3270,4427,63227,18988
3271,4428,55184,11536
3272,4429,49513,10339
3273,4432,51036,976
3274,4433,49966,69605
3275,4434,59095,65632
3276,4436,74991,4780
3277,4437,76786,11906
3278,4438,68767,11713
3279,4439,82176,9589
3280,4440,67824,12481
3281,4441,77594,13333
3282,4442,89461,13938
3283,4443,82869,10540
3284,4444,68935,9462
3285,4445,163862,82623
3286,4446,173840,2114
3287,4447,250494,8835
3288,4448,227445,11371
3289,4449,262210,78248
3290,4450,242193,9517
3291,4451,273300,25985
3292,4452,227005,15745
3293,4453,245280,24977
3294,4454,188913,36107
3295,4458,109049,13794
3296,4459,130445,13795
3297,4462,94593,38965
3298,4463,94594,47817
3299,4464,94606,31052
3300,4465,94608,10868
3301,4466,94602,9395
3302,4467,96764,14506
3303,4470,94675,2
3304,4471,94678,26044
3305,4473,94712,14911
3306,4474,94715,15592
3307,4475,94716,15267
3308,4476,94739,12710
3309,4477,94744,30502
3310,4478,94746,19382
3311,4480,94761,9599
3312,4482,94799,17170
3313,4483,94824,18509
3314,4484,94828,110428
3315,4487,94889,7520
3316,4488,94894,10126
3317,4489,94898,9602
3318,4490,94910,23752
3319,4492,90887,3980
3320,4495,94921,27397
3321,4496,94933,9748
3322,4497,94961,40095
3323,4498,94963,10651
3324,4499,95031,10141
3325,4500,92929,27362
3326,4502,95107,26386
3327,4504,95145,25884
3328,4505,95169,26355
3329,4506,95174,10675
3330,4508,95243,10130
3331,4509,95253,2617
3332,4511,95304,21362
3333,4516,95409,20443
3334,4517,95484,49365
3335,4518,95488,11347
3336,4519,95489,12144
3337,4520,95519,13704
3338,4521,95532,12505
3339,4522,95599,41963
3340,4523,95638,13482
3341,4524,95654,34014
3342,4526,95687,12120
3343,4527,95736,47818
3344,4529,95801,3543
3345,4531,95963,9604
3346,4533,89907,10925
3347,4534,95993,13965
3348,4535,84296,24266
3349,4537,96018,18197
3350,4541,96071,11503
3351,4544,96101,11966
3352,4545,91949,2605
3353,4546,96163,8740
3354,4552,96251,41428
3355,4553,96256,8337
3356,4557,96316,28176
3357,4558,96320,9493
3358,4562,96454,12582
3359,4563,96486,10001
3360,4564,96794,11352
3361,4565,88708,12500
3362,4568,96913,17882
3363,4571,96928,1648
3364,4572,96933,4105
3365,4573,96943,22711
3366,4574,96945,19124
3367,4577,97027,10142
3368,4578,97044,3064
3369,4580,97138,10134
3370,4581,97142,21291
3371,4583,97211,30352
3372,4584,97236,15142
3373,4585,97235,14550
3374,4587,97257,2210
3375,4589,85475,21721
3376,4591,97289,11828
3377,4593,97328,10551
3378,4594,97334,20713
3379,4595,97336,27461
3380,4597,97438,1380
3381,4599,97457,11465
3382,4600,97458,17190
3383,4602,97481,9085
3384,4603,97500,17819
3385,4605,97531,14776
3386,4608,97579,29185
3387,4610,97613,32059
3388,4611,97626,505
3389,4612,97635,4486
3390,4613,97637,10345
3391,4614,97659,10222
3392,4615,97714,12774
3393,4616,97722,14621
3394,4617,97731,19118
3395,4619,97758,15138
3396,4621,97778,9494
3397,4622,97790,17362
3398,4623,97815,9942
3399,4624,97858,8216
3400,4625,97883,4296
3401,4626,97889,24739
3402,4628,97965,9686
3403,4629,97967,27418
3404,4630,97987,39002
3405,4632,98051,31606
3406,4634,98073,37146
3407,4635,98097,20006
3408,4636,98141,8867
3409,4638,163025,331
3410,4639,265029,11467
3411,4640,222851,327
3412,4641,162346,1548
3413,4642,248845,13403
3414,4643,133152,869
3415,4644,237539,552
3416,4645,123948,36095
3417,4646,203540,33379
3418,4649,243655,2171
3419,4653,98194,41946
3420,4654,98206,10135
3421,4658,98253,19236
3422,4660,98261,60276
3423,4661,98273,12150
3424,4662,98282,11185
3425,4663,98308,47045
3426,4666,98343,12478
3427,4670,94035,25155
3428,4671,98725,65015
3429,4672,98436,24077
3430,4673,98439,9618
3431,4675,98471,31608
3432,4676,98519,22102
3433,4677,98536,6951
3434,4678,98546,11959
3435,4679,98554,2616
3436,4681,98621,249
3437,4683,98663,183
3438,4686,108539,8494
3439,4687,56868,26535
3440,4688,101465,41784
3441,4689,65761,27431
3442,4690,87089,2148
3443,4695,78490,31941
3444,4697,83624,27813
3445,4699,218922,2057
3446,4700,247638,9880
3447,4701,266915,5175
3448,4703,94868,41951
3449,4704,56059,11385
3450,4705,77288,4484
3451,4708,60668,44258
3452,4709,64782,20391
3453,4710,75213,12584
3454,4711,108323,70042
3455,4713,80360,11542
3456,4714,80377,17169
3457,4715,80402,39176
3458,4717,80436,19267
3459,4718,252866,2770
3460,4719,181739,12610
3461,4720,230600,1933
3462,4721,244000,13496
3463,4722,250202,21055
3464,4723,250323,24936
3465,4725,261983,10972
3466,4727,238112,1722
3467,4728,250687,9896
3468,4732,258470,9683
3469,4733,256524,2779
3470,4734,261392,2294
3471,4735,228333,10016
3472,4736,234829,26602
3473,4738,208196,22230
3474,4740,206926,13966
3475,4741,203166,742
3476,4743,255653,15104
3477,4744,263488,8922
3478,4745,184791,11065
3479,4748,103596,16314
3480,4749,109015,18885
3481,4750,112255,40508
3482,4754,70917,16307
3483,4756,246544,11370
3484,4757,202470,12508
3485,4759,269341,25462
3486,4765,242587,18734
3487,4766,250809,44321
3488,4769,248912,58062
3489,4770,221218,2176
3490,4771,180734,20857
3491,4772,229340,22617
3492,4773,273253,75386
3493,4774,246464,2185
3494,4775,118589,10696
3495,4776,139654,2034
3496,4777,243759,21538
3497,4780,255321,48834
3498,4782,239986,31016
3499,4783,264578,32567
3500,4784,82416,12537
3501,4785,63032,9028
3502,4786,70294,16180
3503,4787,102316,11521
3504,4788,79579,21028
3505,4789,71994,27327
3506,4792,53559,29756
3507,4794,93677,20115
3508,4795,58092,30295
3509,4796,53877,25767
3510,4798,51773,22874
3511,4799,57193,11576
3512,4800,29081,43860
3513,4801,33836,43802
3514,4802,53143,9660
3515,4803,67588,15393
3516,4804,55312,248
3517,4808,108473,1644
3518,4809,86312,12502
3519,4810,76172,66092
3520,4811,79766,10373
